communication_range,Av Savings Alliance,Av Savings Contractors,Av Savings Managers,Av Savings non-Alliance,Total Fuel Used,steps,negotiation_method,joining_method,n_manager,origin_airport_x,origin_airport_y,destination_airport_x,destination_airport_y,max_bid_contractor,min_bid_auctioneer
200,638.5235552044685,644.8352581398482,639.4459137536469,645.4501638393004,31793.76,3202,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,647.4083358760581,657.8449024351276,660.4887872577268,666.6533328503267,32578.42,3578,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,642.6250254266674,687.6917135620407,650.0443769867045,692.6379479353989,34174.7,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,667.086224090783,644.2675633723474,664.9753159761393,642.8602912959182,33445.12,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,696.1188210437667,661.104567937929,683.4677083543944,653.4159308255629,34340.72,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,636.881302090527,661.1827873467253,637.0935716930165,661.3243004150517,34579.58,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,673.935516021494,662.2099365667913,662.1370479631688,654.3467208146952,32741.24,3278,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,667.9978247768036,670.0733401388123,676.728768697436,675.893969419234,34145.18,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,511.32669920033396,567.2171946950916,533.9849234360247,582.3226775188855,33985.3,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,637.3422883238411,660.0417969308336,642.189949684472,663.868632746133,32277.94,3251,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,664.3051648696905,678.1423790187522,711.4406927200289,708.4561204622686,35052.14,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,650.7873495521733,637.3630124090357,596.6734085230338,603.9996919820096,35058.42,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,675.1420468331439,675.526348965205,679.664845622819,678.6794980469089,33478.88,3202,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,664.0765632632244,652.9989631149161,682.4953539291168,663.3117308378977,33706.38,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,636.8154150331998,608.04355328105,616.8766659812347,594.7510539130733,31259.36,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,646.7972006275537,698.8630648418126,650.0939462559169,701.0608952607214,34562.36,4000,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
200,679.7133712407704,683.4951108728897,689.1046746420153,689.9429652660239,33912.92,3191,4,2,40,"[0.01, 0.3]","[0.01, 0.3]","[0.7, 0.99]","[0.7, 0.99]",0.5,0.5
